brand,description,image_url,origin,price,price_per_unit,product_id,promo_price,shelter_child,shelter_main,shelter_parent,url
,Pépites chocolat La Pateliere Bio - 100g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1642445&use=l&cat=p&typeid=i,,2.68 €,26.80 € / kg,59059,2.68 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-59059-Pepites-chocolat-La-Pateliere.aspx
,Pépites Vahiné Chocolat noir 200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1595660&use=l&cat=p&typeid=i,,3.61 €,18.05 € / kg,26384,3.61 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-26384-Pepites-Vahine.aspx
,Pepites de chocolat noir Vahiné - 100g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1637481&use=l&cat=p&typeid=i,,1.63 €,16.30 € / kg,5090,1.63 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-5090-Pepites-de-chocolat-noir.aspx
,Pepites de chocolat Tablier Blanc - 100g,https://fd4-photos.leclercdrive.fr/image.ashx?id=752736&use=l&cat=p&typeid=i,,1.33 €,13.30 € / kg,8645,1.33 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-8645-Pepites-de-chocolat.aspx
Nestlé,Chocolat en poudre Nestlé 100% cacao - 250g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1649705&use=l&cat=p&typeid=i,,2.25 €,9.00 € / kg,31065,2.25 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-31065-Chocolat-en-poudre-Nestle.aspx
,Chocolat en poudre Bon Choco Pur Cacao non sucré - 250g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1680511&use=l&cat=p&typeid=i,,1.84 €,7.36 € / kg,40329,1.84 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-40329-Chocolat-en-poudre-Bon-Choco.aspx
,Gousse vanille bourbon Vahiné De Madagascar Bio - x1,https://fd4-photos.leclercdrive.fr/image.ashx?id=1627422&use=l&cat=p&typeid=i,,4.45 €,7.36 € / kg,76893,4.45 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-76893-Gousse-vanille-bourbon-Vahine.aspx
,Gousse de vanille Bio Vahiné Madagascar Grand cru - 3g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1637535&use=l&cat=p&typeid=i,,4.24 €,7.36 € / kg,49249,4.24 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-49249-Gousse-de-vanille-Bio-Vahine.aspx
,Gousse de vanille La Pateliere  Bourbon bio  x2 - 5g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1640339&use=l&cat=p&typeid=i,,7.93 €,7.36 € / kg,59086,7.93 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-59086-Gousse-de-vanille-La-Pateliere-.aspx
,Gousses vanille Vahiné  3g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1644163&use=l&cat=p&typeid=i,,4.15 €,7.36 € / kg,66809,4.15 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-66809-Gousses-vanille-Vahine-.aspx
,Gousses vanille Vahiné x2,https://fd4-photos.leclercdrive.fr/image.ashx?id=1637046&use=l&cat=p&typeid=i,,7.50 €,3.75 € / p,77683,7.50 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-77683-Gousses-vanille-Vahine.aspx
,Vanille en poudre Vahiné 7g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1637502&use=l&cat=p&typeid=i,,2.78 €,397.14 € / kg,11905,2.78 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-11905-Vanille-en-poudre-Vahine.aspx
,Sucre vanillé bio Vahiné 5 sachets - 35G,https://fd4-photos.leclercdrive.fr/image.ashx?id=1611500&use=l&cat=p&typeid=i,,3.00 €,85.71 € / kg,71461,3.00 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-71461-Sucre-vanille-bio-Vahine.aspx
,Sucre vanilliné Vahiné 10 sachets 75g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1577820&use=l&cat=p&typeid=i,,0.79 €,1.05 € / kg,26398,0.79 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-26398-Sucre-vanilline-Vahine.aspx
,Sucre vanillé Vahiné x10 75g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1576602&use=l&cat=p&typeid=i,,1.84 €,2.45 € / kg,2236,1.84 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-2236-Sucre-vanille-Vahine.aspx
,Sucre vanillé Vahiné Madagascar - 5x,https://fd4-photos.leclercdrive.fr/image.ashx?id=1637826&use=l&cat=p&typeid=i,,1.90 €,2.45 € / kg,4583,1.90 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-4583-Sucre-vanille-Vahine.aspx
Alsa,Sucre vanillé Alsa x12,https://fd4-photos.leclercdrive.fr/image.ashx?id=1580031&use=l&cat=p&typeid=i,,1.92 €,21.33 € / kg,497,1.92 €,Aides à la pâtisserie,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-497-Sucre-vanille-Alsa.aspx
